email_id,subject,sender,body,has_urgent_words,has_suspicious_links,has_prize_money,sender_domain_suspicious,exclamation_count,caps_ratio,link_count,has_attachments,word_count,label
695,Warning: Your email storage is full,admin@email-storage-warning.ml,Your email storage is 100 percent full. Your account will stop receiving emails unless you click here to upgrade free: http://email-storage-full.ml,1,1,0,1,2,0.42,3,0,57,1
927,Claim your free iPhone 15 now!,rewards@prize-claim-center.xyz,You have been selected to receive a FREE iPhone 15! Claim your prize before it expires. Only pay $1.99 shipping: http://free-iphone-claim.xyz,1,1,0,1,6,0.33,1,1,85,1
339,New comment on your post,notifications@medium.com,John left a comment on your recent blog post. Log in to view and reply.,0,0,0,0,1,0.06,0,0,88,0
52,Monthly statement available,statements@bank.com,Your monthly bank statement for February is now available in your online account.,0,0,0,0,0,0.08,0,0,180,0
508,Security alert: Your password expired,support@password-reset-alert.tk,Your password has expired and your account is at risk. Reset it immediately to avoid losing access: http://password-reset-urgent.tk,1,1,0,1,2,0.28,1,0,92,1
517,Click here to receive your prize,rewards@gift-card-winner.tk,Click here within 24 hours to claim your prize of $500 gift card. Limited time offer!!!: http://prize-claim-now.tk,1,1,0,1,6,0.16,1,0,71,1
921,URGENT: Your account will be suspended,security-alert@gmail-verify.xyz,Your account will be suspended in 24 hours. Click here immediately to verify your information and avoid losing access: http://secure-login-verify.xyz/account,1,1,0,1,4,0.2,1,0,78,1
782,"You have won $1,000,000 lottery!",lottery@winner-notification.tk,"CONGRATULATIONS! You have been selected as the winner of our $1,000,000 international lottery. Send your bank details to claim your prize immediately.",1,1,1,1,5,0.3,4,0,60,1
265,Project update - Q3 report,manager@work.com,Here is the Q3 project update. All milestones are on track. Let me know if you need more details.,0,0,0,0,0,0.03,1,0,103,0
818,Account verification required TODAY,security@account-verify-urgent.ml,Your account verification is required TODAY or your access will be revoked permanently. Act now: http://account-verify-today.ml,1,1,1,1,7,0.26,4,0,103,1
711,Your Netflix account has been hacked,support@netflix-billing-update.tk,We noticed your Netflix account was accessed by hackers. Update your payment info here or lose access: http://netflix-update-billing.tk,1,1,0,1,2,0.34,1,0,40,1
683,Verify your account immediately,noreply@account-verify-now.ml,We detected suspicious activity on your account. Verify your identity NOW by clicking this link or your account will be permanently deleted: http://verify-account-now.tk,1,1,1,1,6,0.44,3,1,148,1
833,IRS tax refund notification,refunds@irs-tax-return.xyz,"The IRS has processed your tax refund of $3,200. Provide your banking details to receive payment: http://irs-refund-claim.xyz",1,1,0,1,2,0.29,1,1,92,1
519,Exclusive offer expires in 24 hours!!!,deals@exclusive-offer-now.xyz,Exclusive deal ONLY for you! 90 percent off expires in 24 hours!!! Buy now before it is too late: http://exclusive-deal-now.xyz,1,1,1,1,5,0.35,3,0,61,1
448,Re: Budget proposal review,team@startup.com,I have reviewed the budget proposal and have a few suggestions. Let us discuss on Friday.,0,0,0,0,0,0.05,0,0,136,0
19,New comment on your post,notifications@medium.com,John left a comment on your recent blog post. Log in to view and reply.,0,0,0,0,0,0.02,0,0,38,0
716,You have been charged $499 - dispute now,billing@charge-alert-now.xyz,"You have been charged $499.99 for a subscription. If you did not authorize this, click here to dispute: http://charge-dispute-urgent.xyz",1,1,0,1,4,0.38,2,1,138,1
484,Invoice #1042 attached,billing@vendor.com,Please find the attached invoice for your recent purchase. Contact us if you have any questions.,0,0,0,0,1,0.01,2,1,59,0
569,You have a pending wire transfer,transfers@bank-wire-pending.ml,"A wire transfer of $8,750 is pending in your name. To receive your funds, verify your bank account: http://wire-transfer-pending.ml",1,1,1,1,7,0.23,1,0,128,1
434,Team lunch this Thursday,events@workplace.com,Join us for a team lunch this Thursday at 12:30pm at the downtown restaurant.,0,0,0,0,0,0.07,0,1,42,0
368,Re: Budget proposal review,team@startup.com,I have reviewed the budget proposal and have a few suggestions. Let us discuss on Friday.,0,0,0,0,1,0.01,0,1,53,0
84,Invoice #1042 attached,billing@vendor.com,Please find the attached invoice for your recent purchase. Contact us if you have any questions.,0,0,0,0,1,0.05,1,0,199,0
62,Your order has been shipped,orders@amazon.com,Your package has been shipped and will arrive in 3-5 business days. Track your order using the link below.,0,0,0,0,1,0.08,0,1,62,0
639,Exclusive offer expires in 24 hours!!!,deals@exclusive-offer-now.xyz,Exclusive deal ONLY for you! 90 percent off expires in 24 hours!!! Buy now before it is too late: http://exclusive-deal-now.xyz,1,1,1,1,5,0.44,2,0,124,1
273,Office closed on Friday,admin@company.com,Please note that our office will be closed this Friday for a public holiday.,0,0,0,0,0,0.07,0,1,144,0
286,Welcome to our newsletter,newsletter@brand.com,Thank you for subscribing to our newsletter. You will receive updates once a week.,0,0,0,0,1,0.05,1,0,140,0
361,Meeting scheduled for tomorrow at 3pm,hr@company.com,"Hi, just a reminder that we have a team meeting tomorrow. Please review the agenda before joining.",0,0,0,0,0,0.03,0,1,121,0
355,Job application received,careers@hiring.com,We have received your job application and will review it within 5 business days.,0,0,0,0,1,0.01,2,0,163,0
457,Feedback request - recent purchase,feedback@store.com,We would love your feedback on your recent purchase. Please take 2 minutes to fill the survey.,0,0,0,0,0,0.03,0,1,71,0
279,New comment on your post,notifications@medium.com,John left a comment on your recent blog post. Log in to view and reply.,0,0,0,0,1,0.07,2,0,135,0
13,Office closed on Friday,admin@company.com,Please note that our office will be closed this Friday for a public holiday.,0,0,0,0,1,0.06,1,1,83,0
183,Weekly team standup reminder,noreply@slack.com,This is a reminder for our weekly standup meeting every Monday at 10am.,0,0,0,0,0,0.07,1,1,57,0
369,Happy Birthday from the team!,birthday@office.com,Wishing you a wonderful birthday! Hope you have a great day filled with joy.,0,0,0,0,1,0.08,1,0,182,0
882,"You have won $1,000,000 lottery!",lottery@winner-notification.tk,"CONGRATULATIONS! You have been selected as the winner of our $1,000,000 international lottery. Send your bank details to claim your prize immediately.",1,1,1,1,6,0.39,3,1,142,1
616,You have been charged $499 - dispute now,billing@charge-alert-now.xyz,"You have been charged $499.99 for a subscription. If you did not authorize this, click here to dispute: http://charge-dispute-urgent.xyz",1,1,1,1,4,0.36,1,0,57,1
224,Invoice #1042 attached,billing@vendor.com,Please find the attached invoice for your recent purchase. Contact us if you have any questions.,0,0,0,0,1,0.08,0,0,184,0
573,IRS tax refund notification,refunds@irs-tax-return.xyz,"The IRS has processed your tax refund of $3,200. Provide your banking details to receive payment: http://irs-refund-claim.xyz",1,1,1,1,4,0.28,1,1,89,1
971,Your Netflix account has been hacked,support@netflix-billing-update.tk,We noticed your Netflix account was accessed by hackers. Update your payment info here or lose access: http://netflix-update-billing.tk,1,1,1,1,2,0.25,4,0,91,1
654,"Dear customer, update your details",support@account-update-alert.tk,"Dear valued customer, your account details need updating. Failure to update will result in suspension: http://account-update-required.tk",1,1,1,1,3,0.18,2,0,146,1
546,FINAL NOTICE: Overdue payment,billing@payment-notice-urgent.ml,"FINAL NOTICE: You have an overdue payment of $2,450. Your account will go to collections unless you pay now at: http://payment-urgent-now.com",1,1,0,1,6,0.18,4,0,44,1
583,Verify your account immediately,noreply@account-verify-now.ml,We detected suspicious activity on your account. Verify your identity NOW by clicking this link or your account will be permanently deleted: http://verify-account-now.tk,1,1,0,1,4,0.44,4,1,136,1
634,"Dear customer, update your details",support@account-update-alert.tk,"Dear valued customer, your account details need updating. Failure to update will result in suspension: http://account-update-required.tk",1,1,0,1,2,0.17,4,0,27,1
177,Feedback request - recent purchase,feedback@store.com,We would love your feedback on your recent purchase. Please take 2 minutes to fill the survey.,0,0,0,0,1,0.02,0,1,30,0
666,FINAL NOTICE: Overdue payment,billing@payment-notice-urgent.ml,"FINAL NOTICE: You have an overdue payment of $2,450. Your account will go to collections unless you pay now at: http://payment-urgent-now.com",1,1,1,1,4,0.29,4,0,60,1
674,"Dear customer, update your details",support@account-update-alert.tk,"Dear valued customer, your account details need updating. Failure to update will result in suspension: http://account-update-required.tk",1,1,0,1,6,0.27,3,1,126,1
586,FINAL NOTICE: Overdue payment,billing@payment-notice-urgent.ml,"FINAL NOTICE: You have an overdue payment of $2,450. Your account will go to collections unless you pay now at: http://payment-urgent-now.com",1,1,0,1,7,0.31,2,1,117,1
874,"Dear customer, update your details",support@account-update-alert.tk,"Dear valued customer, your account details need updating. Failure to update will result in suspension: http://account-update-required.tk",1,1,0,1,2,0.33,3,0,48,1
394,Team lunch this Thursday,events@workplace.com,Join us for a team lunch this Thursday at 12:30pm at the downtown restaurant.,0,0,0,0,1,0.06,1,0,125,0
164,Invoice #1042 attached,billing@vendor.com,Please find the attached invoice for your recent purchase. Contact us if you have any questions.,0,0,0,0,1,0.06,2,0,195,0
249,Happy Birthday from the team!,birthday@office.com,Wishing you a wonderful birthday! Hope you have a great day filled with joy.,0,0,0,0,1,0.04,1,1,92,0
635,Warning: Your email storage is full,admin@email-storage-warning.ml,Your email storage is 100 percent full. Your account will stop receiving emails unless you click here to upgrade free: http://email-storage-full.ml,1,1,0,1,5,0.42,2,0,34,1
886,FINAL NOTICE: Overdue payment,billing@payment-notice-urgent.ml,"FINAL NOTICE: You have an overdue payment of $2,450. Your account will go to collections unless you pay now at: http://payment-urgent-now.com",1,1,1,1,4,0.4,4,0,111,1
670,Confirm your identity to avoid suspension,verify@identity-confirm-now.xyz,Confirm your identity within 48 hours or your account will be permanently suspended. Click here: http://identity-confirm-now.xyz,1,1,0,1,2,0.43,3,0,145,1
376,Your subscription has been renewed,subscriptions@netflix.com,Your annual subscription has been renewed. Thank you for your continued support.,0,0,0,0,1,0.06,2,1,117,0
413,Office closed on Friday,admin@company.com,Please note that our office will be closed this Friday for a public holiday.,0,0,0,0,0,0.04,2,1,30,0
75,Job application received,careers@hiring.com,We have received your job application and will review it within 5 business days.,0,0,0,0,1,0.01,1,1,115,0
114,Team lunch this Thursday,events@workplace.com,Join us for a team lunch this Thursday at 12:30pm at the downtown restaurant.,0,0,0,0,1,0.02,0,0,125,0
599,Exclusive offer expires in 24 hours!!!,deals@exclusive-offer-now.xyz,Exclusive deal ONLY for you! 90 percent off expires in 24 hours!!! Buy now before it is too late: http://exclusive-deal-now.xyz,1,1,0,1,7,0.31,2,1,31,1
962,"You have won $1,000,000 lottery!",lottery@winner-notification.tk,"CONGRATULATIONS! You have been selected as the winner of our $1,000,000 international lottery. Send your bank details to claim your prize immediately.",1,1,0,1,6,0.18,2,1,128,1
391,Your password was changed successfully,security@google.com,"Your account password was successfully changed. If you did not make this change, contact support.",0,0,0,0,1,0.02,0,0,151,0
105,Project update - Q3 report,manager@work.com,Here is the Q3 project update. All milestones are on track. Let me know if you need more details.,0,0,0,0,0,0.04,2,0,130,0
115,Job application received,careers@hiring.com,We have received your job application and will review it within 5 business days.,0,0,0,0,1,0.07,0,1,142,0
418,Quarterly review meeting,hr@enterprise.com,Your quarterly performance review is scheduled for next week. Please prepare your self-assessment.,0,0,0,0,0,0.05,1,0,30,0
526,FINAL NOTICE: Overdue payment,billing@payment-notice-urgent.ml,"FINAL NOTICE: You have an overdue payment of $2,450. Your account will go to collections unless you pay now at: http://payment-urgent-now.com",1,1,1,1,2,0.37,1,0,36,1
